Game_id,Score,Steps,Epsilon
1,0,110,1.0090000000000001
2,0,56,1.0080000000000002
3,0,60,1.0070000000000003
4,0,60,1.0060000000000004
5,0,85,1.0050000000000006
6,0,37,1.0040000000000007
7,0,183,1.0030000000000008
8,0,103,1.002000000000001
9,0,28,1.001000000000001
10,0,31,1.000000000000001
11,0,71,0.9990000000000011
12,1,87,0.9980000000000011
13,0,87,0.9970000000000011
14,0,55,0.9960000000000011
15,0,75,0.9950000000000011
16,1,90,0.9940000000000011
17,1,17,0.9930000000000011
18,0,53,0.9920000000000011
19,0,86,0.9910000000000011
20,0,29,0.9900000000000011
21,0,70,0.9890000000000011
22,0,39,0.9880000000000011
23,0,28,0.9870000000000011
24,1,41,0.9860000000000011
25,0,39,0.9850000000000011
26,0,21,0.9840000000000011
27,0,23,0.9830000000000011
28,1,22,0.9820000000000011
29,0,55,0.9810000000000011
30,1,41,0.9800000000000011
31,0,14,0.9790000000000011
32,0,115,0.9780000000000011
33,0,55,0.9770000000000011
34,0,21,0.9760000000000011
35,0,125,0.9750000000000011
36,0,57,0.9740000000000011
37,0,53,0.9730000000000011
38,1,18,0.9720000000000011
39,0,53,0.9710000000000011
40,0,52,0.9700000000000011
41,0,107,0.9690000000000011
42,0,46,0.9680000000000011
43,0,68,0.9670000000000011
44,0,55,0.9660000000000011
45,0,43,0.9650000000000011
46,1,95,0.9640000000000011
47,0,62,0.9630000000000011
48,0,19,0.9620000000000011
49,0,63,0.9610000000000011
50,0,74,0.9600000000000011
51,0,72,0.9590000000000011
52,0,40,0.9580000000000011
53,1,81,0.9570000000000011
54,1,157,0.9560000000000011
55,0,28,0.9550000000000011
56,0,18,0.9540000000000011
57,0,20,0.9530000000000011
58,0,79,0.9520000000000011
59,0,161,0.9510000000000011
60,0,94,0.9500000000000011
61,0,53,0.9490000000000011
62,1,42,0.9480000000000011
63,0,77,0.9470000000000011
64,0,30,0.9460000000000011
65,0,18,0.9450000000000011
66,0,38,0.9440000000000011
67,0,100,0.9430000000000011
68,0,23,0.9420000000000011
69,0,128,0.9410000000000011
70,1,60,0.9400000000000011
71,0,38,0.9390000000000011
72,0,32,0.938000000000001
73,0,24,0.937000000000001
74,0,50,0.936000000000001
75,0,118,0.935000000000001
76,0,109,0.934000000000001
77,0,51,0.933000000000001
78,0,14,0.932000000000001
79,0,76,0.931000000000001
80,1,19,0.930000000000001
81,0,52,0.929000000000001
82,0,37,0.928000000000001
83,0,45,0.927000000000001
84,0,24,0.926000000000001
85,0,130,0.925000000000001
86,0,45,0.924000000000001
87,0,82,0.923000000000001
88,0,38,0.922000000000001
89,0,120,0.921000000000001
90,0,81,0.920000000000001
91,0,45,0.919000000000001
92,0,33,0.918000000000001
93,0,37,0.917000000000001
94,0,44,0.916000000000001
95,0,51,0.915000000000001
96,0,47,0.914000000000001
97,0,31,0.913000000000001
98,0,29,0.912000000000001
99,0,66,0.911000000000001
100,0,129,0.910000000000001
101,0,88,0.909000000000001
102,0,22,0.908000000000001
103,0,18,0.907000000000001
104,0,28,0.906000000000001
105,0,69,0.905000000000001
106,0,182,0.904000000000001
107,0,50,0.903000000000001
108,0,49,0.902000000000001
109,0,28,0.901000000000001
110,0,72,0.900000000000001
111,1,43,0.899000000000001
112,0,46,0.898000000000001
113,0,47,0.897000000000001
114,0,49,0.896000000000001
115,0,16,0.895000000000001
116,0,29,0.894000000000001
117,0,48,0.893000000000001
118,0,39,0.892000000000001
119,0,24,0.891000000000001
120,0,42,0.890000000000001
121,1,47,0.889000000000001
122,0,52,0.888000000000001
123,0,49,0.887000000000001
124,0,100,0.886000000000001
125,0,66,0.885000000000001
126,0,13,0.884000000000001
127,0,106,0.883000000000001
128,0,67,0.882000000000001
129,0,24,0.881000000000001
130,0,102,0.880000000000001
131,0,39,0.879000000000001
132,0,50,0.878000000000001
133,0,36,0.877000000000001
134,0,21,0.876000000000001
135,0,23,0.875000000000001
136,0,73,0.874000000000001
137,0,34,0.873000000000001
138,0,161,0.872000000000001
139,0,61,0.871000000000001
140,0,169,0.870000000000001
141,0,50,0.869000000000001
142,0,29,0.868000000000001
143,0,130,0.867000000000001
144,0,88,0.866000000000001
145,0,37,0.865000000000001
146,0,34,0.864000000000001
147,1,33,0.863000000000001
148,0,115,0.862000000000001
149,0,103,0.861000000000001
150,0,90,0.860000000000001
151,0,29,0.859000000000001
152,0,86,0.858000000000001
153,0,15,0.857000000000001
154,0,46,0.856000000000001
155,0,265,0.855000000000001
156,1,98,0.854000000000001
157,0,108,0.853000000000001
158,0,44,0.852000000000001
159,0,92,0.851000000000001
160,0,30,0.850000000000001
161,0,113,0.849000000000001
162,0,107,0.848000000000001
163,0,39,0.847000000000001
164,0,26,0.846000000000001
165,0,46,0.845000000000001
166,0,56,0.844000000000001
167,0,49,0.843000000000001
168,0,198,0.842000000000001
169,1,76,0.841000000000001
170,0,178,0.840000000000001
171,0,83,0.839000000000001
172,0,58,0.838000000000001
173,1,62,0.837000000000001
174,0,34,0.836000000000001
175,0,47,0.835000000000001
176,0,32,0.834000000000001
177,0,83,0.833000000000001
178,0,81,0.832000000000001
179,0,97,0.831000000000001
180,0,77,0.830000000000001
181,0,36,0.829000000000001
182,0,41,0.828000000000001
183,0,87,0.827000000000001
184,0,91,0.826000000000001
185,0,29,0.825000000000001
186,0,53,0.824000000000001
187,0,43,0.823000000000001
188,0,131,0.822000000000001
189,0,108,0.821000000000001
190,0,59,0.820000000000001
191,0,25,0.819000000000001
192,1,42,0.818000000000001
193,1,37,0.817000000000001
194,0,45,0.816000000000001
195,1,74,0.815000000000001
196,0,38,0.814000000000001
197,0,71,0.8130000000000009
198,0,41,0.8120000000000009
199,0,36,0.8110000000000009
200,0,123,0.8100000000000009
201,0,95,0.8090000000000009
202,0,33,0.8080000000000009
203,0,13,0.8070000000000009
204,0,70,0.8060000000000009
205,1,83,0.8050000000000009
206,0,89,0.8040000000000009
207,0,51,0.8030000000000009
208,0,201,0.8020000000000009
209,0,64,0.8010000000000009
210,0,19,0.8000000000000009
211,0,51,0.7990000000000009
212,0,51,0.7980000000000009
213,0,14,0.7970000000000009
214,0,27,0.7960000000000009
215,0,30,0.7950000000000009
216,0,74,0.7940000000000009
217,0,43,0.7930000000000009
218,0,96,0.7920000000000009
219,0,73,0.7910000000000009
220,1,41,0.7900000000000009
221,0,16,0.7890000000000009
222,0,102,0.7880000000000009
223,0,162,0.7870000000000009
224,0,67,0.7860000000000009
225,1,61,0.7850000000000009
226,0,118,0.7840000000000009
227,0,32,0.7830000000000009
228,1,64,0.7820000000000009
229,0,85,0.7810000000000009
230,0,29,0.7800000000000009
231,0,102,0.7790000000000009
232,0,20,0.7780000000000009
233,0,133,0.7770000000000009
234,0,43,0.7760000000000009
235,0,43,0.7750000000000009
236,0,52,0.7740000000000009
237,0,150,0.7730000000000009
238,0,61,0.7720000000000009
239,0,42,0.7710000000000009
240,0,48,0.7700000000000009
241,0,59,0.7690000000000009
242,0,36,0.7680000000000009
243,1,31,0.7670000000000009
244,0,27,0.7660000000000009
245,0,81,0.7650000000000009
246,0,34,0.7640000000000009
247,0,36,0.7630000000000009
248,0,66,0.7620000000000009
249,0,19,0.7610000000000009
250,1,59,0.7600000000000009
251,0,55,0.7590000000000009
252,0,30,0.7580000000000009
253,0,85,0.7570000000000009
254,0,49,0.7560000000000009
255,0,120,0.7550000000000009
256,0,21,0.7540000000000009
257,0,31,0.7530000000000009
258,0,18,0.7520000000000009
259,0,27,0.7510000000000009
260,0,58,0.7500000000000009
261,1,78,0.7490000000000009
262,0,69,0.7480000000000009
263,0,136,0.7470000000000009
264,0,52,0.7460000000000009
265,0,56,0.7450000000000009
266,0,50,0.7440000000000009
267,0,17,0.7430000000000009
268,0,70,0.7420000000000009
269,0,95,0.7410000000000009
270,0,39,0.7400000000000009
271,0,24,0.7390000000000009
272,0,43,0.7380000000000009
273,0,66,0.7370000000000009
274,0,41,0.7360000000000009
275,0,31,0.7350000000000009
276,0,90,0.7340000000000009
277,0,27,0.7330000000000009
278,0,101,0.7320000000000009
279,0,136,0.7310000000000009
280,0,67,0.7300000000000009
281,0,171,0.7290000000000009
282,0,15,0.7280000000000009
283,0,16,0.7270000000000009
284,1,58,0.7260000000000009
285,0,34,0.7250000000000009
286,0,30,0.7240000000000009
287,0,36,0.7230000000000009
288,0,53,0.7220000000000009
